timestamp,model_name,model_path,env,episodes,mean_reward,std_reward,mean_steps,std_steps,min_steps,max_steps,best_reward,best_seed,video_path
2025-11-21T01:30:44.798446,td3_actor_final_bptt_20251120_122227,out/runs/td3/twc_mcc_VTrue_20251120_122227/td3_actor_final_bptt_20251120_122227.pth,MountainCarContinuous-v0,100,43.87374496459961,53.63722610473633,611.17,330.00067508348457,138,999,90.4803089272346,126,
